Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[individual],Characteristics[developmental stage],Characteristics[organism part],Characteristics[cell line],Characteristics[cell type],Characteristics[growth condition],Characteristics[immunophenotype],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part],Factor Value[time],Unit[time unit].2,Term Source REF.2,Term Accession Number.2,Factor Value[immunophenotype]
FCAImmP7579216,ERS11951332,SAMEA14357673,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579216,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579216,sequencing assay,ERX9246079,FCAImmP7579216_S1_L001_R1_001.fastq.gz,FCAImmP7579216_S1_L001_R1_001.fastq.gz,ERR9696965,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696965/FCAImmP7579216_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579216,ERS11951332,SAMEA14357673,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579216,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579216,sequencing assay,ERX9246079,FCAImmP7579216_S1_L001_R2_001.fastq.gz,FCAImmP7579216_S1_L001_R2_001.fastq.gz,ERR9696965,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696965/FCAImmP7579216_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579217,ERS11951333,SAMEA14357674,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579217,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579217,sequencing assay,ERX9246080,FCAImmP7579217_S1_L001_I1_001.fastq.gz,FCAImmP7579217_S1_L001_I1_001.fastq.gz,ERR9696966,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696966/FCAImmP7579217_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579217,ERS11951333,SAMEA14357674,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579217,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579217,sequencing assay,ERX9246080,FCAImmP7579217_S1_L001_R1_001.fastq.gz,FCAImmP7579217_S1_L001_R1_001.fastq.gz,ERR9696966,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696966/FCAImmP7579217_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579217,ERS11951333,SAMEA14357674,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579217,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579217,sequencing assay,ERX9246080,FCAImmP7579217_S1_L001_R2_001.fastq.gz,FCAImmP7579217_S1_L001_R2_001.fastq.gz,ERR9696966,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696966/FCAImmP7579217_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579224,ERS11951334,SAMEA14357675,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579224,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579224,sequencing assay,ERX9246081,FCAImmP7579224_S1_L001_I1_001.fastq.gz,FCAImmP7579224_S1_L001_I1_001.fastq.gz,ERR9696967,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696967/FCAImmP7579224_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7579224,ERS11951334,SAMEA14357675,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579224,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579224,sequencing assay,ERX9246081,FCAImmP7579224_S1_L001_R1_001.fastq.gz,FCAImmP7579224_S1_L001_R1_001.fastq.gz,ERR9696967,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696967/FCAImmP7579224_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7579224,ERS11951334,SAMEA14357675,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579224,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579224,sequencing assay,ERX9246081,FCAImmP7579224_S1_L001_R2_001.fastq.gz,FCAImmP7579224_S1_L001_R2_001.fastq.gz,ERR9696967,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696967/FCAImmP7579224_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7579225,ERS11951335,SAMEA14357676,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,kidney,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579225,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579225,sequencing assay,ERX9246082,FCAImmP7579225_S1_L001_I1_001.fastq.gz,FCAImmP7579225_S1_L001_I1_001.fastq.gz,ERR9696968,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696968/FCAImmP7579225_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,kidney,  ,  ,  ,  ,CD45-
FCAImmP7579225,ERS11951335,SAMEA14357676,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,kidney,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579225,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579225,sequencing assay,ERX9246082,FCAImmP7579225_S1_L001_R1_001.fastq.gz,FCAImmP7579225_S1_L001_R1_001.fastq.gz,ERR9696968,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696968/FCAImmP7579225_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,kidney,  ,  ,  ,  ,CD45-
FCAImmP7579225,ERS11951335,SAMEA14357676,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,kidney,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579225,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579225,sequencing assay,ERX9246082,FCAImmP7579225_S1_L001_R2_001.fastq.gz,FCAImmP7579225_S1_L001_R2_001.fastq.gz,ERR9696968,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696968/FCAImmP7579225_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,kidney,  ,  ,  ,  ,CD45-
FCAImmP7579228,ERS11951336,SAMEA14357677,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579228,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579228,sequencing assay,ERX9246083,FCAImmP7579228_S1_L001_I1_001.fastq.gz,FCAImmP7579228_S1_L001_I1_001.fastq.gz,ERR9696969,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696969/FCAImmP7579228_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579228,ERS11951336,SAMEA14357677,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579228,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579228,sequencing assay,ERX9246083,FCAImmP7579228_S1_L001_R1_001.fastq.gz,FCAImmP7579228_S1_L001_R1_001.fastq.gz,ERR9696969,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696969/FCAImmP7579228_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579228,ERS11951336,SAMEA14357677,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579228,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579228,sequencing assay,ERX9246083,FCAImmP7579228_S1_L001_R2_001.fastq.gz,FCAImmP7579228_S1_L001_R2_001.fastq.gz,ERR9696969,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696969/FCAImmP7579228_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7579229,ERS11951337,SAMEA14357678,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579229,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579229,sequencing assay,ERX9246084,FCAImmP7579229_S1_L001_I1_001.fastq.gz,FCAImmP7579229_S1_L001_I1_001.fastq.gz,ERR9696970,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696970/FCAImmP7579229_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7579229,ERS11951337,SAMEA14357678,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579229,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579229,sequencing assay,ERX9246084,FCAImmP7579229_S1_L001_R1_001.fastq.gz,FCAImmP7579229_S1_L001_R1_001.fastq.gz,ERR9696970,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696970/FCAImmP7579229_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7579229,ERS11951337,SAMEA14357678,Homo sapiens,12,week,EFO,UO_0000034,female,F45,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7579229,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7579229,sequencing assay,ERX9246084,FCAImmP7579229_S1_L001_R2_001.fastq.gz,FCAImmP7579229_S1_L001_R2_001.fastq.gz,ERR9696970,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696970/FCAImmP7579229_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803020,ERS11951338,SAMEA14357679,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803020,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803020,sequencing assay,ERX9246085,FCAImmP7803020_S1_L001_I1_001.fastq.gz,FCAImmP7803020_S1_L001_I1_001.fastq.gz,ERR9696971,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696971/FCAImmP7803020_S1_L001_I1_001.fastq.gz,sample_barcode,index1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803020,ERS11951338,SAMEA14357679,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803020,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803020,sequencing assay,ERX9246085,FCAImmP7803020_S1_L001_R1_001.fastq.gz,FCAImmP7803020_S1_L001_R1_001.fastq.gz,ERR9696971,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696971/FCAImmP7803020_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803020,ERS11951338,SAMEA14357679,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803020,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803020,sequencing assay,ERX9246085,FCAImmP7803020_S1_L001_R2_001.fastq.gz,FCAImmP7803020_S1_L001_R2_001.fastq.gz,ERR9696971,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696971/FCAImmP7803020_S1_L001_R2_001.fastq.gz,single,read2,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803021,ERS11951339,SAMEA14357680,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803021,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803021,sequencing assay,ERX9246086,FCAImmP7803021_S1_L001_I1_001.fastq.gz,FCAImmP7803021_S1_L001_I1_001.fastq.gz,ERR9696972,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696972/FCAImmP7803021_S1_L001_I1_001.fastq.gz,sample_barcode,index1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803021,ERS11951339,SAMEA14357680,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803021,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803021,sequencing assay,ERX9246086,FCAImmP7803021_S1_L001_R1_001.fastq.gz,FCAImmP7803021_S1_L001_R1_001.fastq.gz,ERR9696972,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696972/FCAImmP7803021_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803021,ERS11951339,SAMEA14357680,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803021,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803021,sequencing assay,ERX9246086,FCAImmP7803021_S1_L001_R2_001.fastq.gz,FCAImmP7803021_S1_L001_R2_001.fastq.gz,ERR9696972,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696972/FCAImmP7803021_S1_L001_R2_001.fastq.gz,single,read2,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7803022,ERS11951340,SAMEA14357681,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803022,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803022,sequencing assay,ERX9246087,FCAImmP7803022_S1_L001_I1_001.fastq.gz,FCAImmP7803022_S1_L001_I1_001.fastq.gz,ERR9696973,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696973/FCAImmP7803022_S1_L001_I1_001.fastq.gz,sample_barcode,index1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803022,ERS11951340,SAMEA14357681,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803022,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803022,sequencing assay,ERX9246087,FCAImmP7803022_S1_L001_R1_001.fastq.gz,FCAImmP7803022_S1_L001_R1_001.fastq.gz,ERR9696973,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696973/FCAImmP7803022_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803022,ERS11951340,SAMEA14357681,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803022,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803022,sequencing assay,ERX9246087,FCAImmP7803022_S1_L001_R2_001.fastq.gz,FCAImmP7803022_S1_L001_R2_001.fastq.gz,ERR9696973,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696973/FCAImmP7803022_S1_L001_R2_001.fastq.gz,single,read2,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803023,ERS11951341,SAMEA14357682,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803023,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803023,sequencing assay,ERX9246088,FCAImmP7803023_S1_L001_I1_001.fastq.gz,FCAImmP7803023_S1_L001_I1_001.fastq.gz,ERR9696974,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696974/FCAImmP7803023_S1_L001_I1_001.fastq.gz,sample_barcode,index1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803023,ERS11951341,SAMEA14357682,Homo sapiens,15,week,EFO,UO_0000034,female,F50,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803023,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803023,sequencing assay,ERX9246088,FCAImmP7803023_S1_L001_R1_001.fastq.gz,FCAImmP7803023_S1_L001_R1_001.fastq.gz,ERR9696974,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696974/FCAImmP7803023_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,15,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
